,fecha,centro,almacen,tipo_stock,material,cantidad_teorica,cantidad_contada,stock_diferencia,impacto_valor,diferencia_absoluta,diferencia_porcentual,impacto_economico_abs
17442,2026-04-16,R241,FB01,Almacén,ENGON410002,2923.129,2926.442,3.313,6404.0,3.313,0.1133374544879819,6404.0
17444,2026-04-16,R241,FB01,Almacén,ENGON410005,35020.455,38520.656,3500.201,8127467.0,3500.201,9.99473307813962,8127467.0
17532,2026-04-16,R241,FB01,Almacén,CUBIE410020,3.169,0.0,-3.169,13250.0,3.169,100.0,13250.0
17886,2026-04-23,R241,MP01,Almacén,2005265,307.501,945.0,637.499,2527100.0,637.499,207.31607376886583,2527100.0
17888,2026-04-23,R241,MP01,Almacén,2005285,3527.949,3000.0,-527.949,22178.0,527.949,14.964757143598161,22178.0
17912,2026-04-23,R241,MP01,Almacén,2007001,2036.035,2039.0,2.965,120443.0,2.965,0.14562618029650765,120443.0
17914,2026-04-23,R241,MP01,Almacén,2007007,560.983,553.0,-7.983,398506.0,7.983,1.4230377747632281,398506.0
17916,2026-04-23,R241,MP01,Almacén,2007008,122965.199,90000.0,-32965.199,2808581.0,32965.199,26.808559875546578,2808581.0
17918,2026-04-23,R241,MP01,Almacén,2007012,1053.814,900.0,-153.814,6447.0,153.814,14.59593438690319,6447.0
17920,2026-04-23,R241,MP01,Almacén,2007031,14.0,0.0,-14.0,121854.0,14.0,100.0,121854.0
17922,2026-04-23,R241,MP01,Almacén,2007034,172.368,140.0,-32.368,482283.0,32.368,18.778427550357378,482283.0
17924,2026-04-23,R241,MP01,Almacén,2007036,15423.065,15000.0,-423.065,3356.0,423.065,2.743066958480691,3356.0
17940,2026-04-23,R241,MP01,Almacén,2007502,1345.99,1331.0,-14.99,647282.0,14.99,1.1136784077147677,647282.0
17950,2026-04-23,R241,MP01,Almacén,2007590,562.701,455.0,-107.701,2063273.0,107.701,19.14000508262825,2063273.0
17952,2026-04-23,R241,MP01,Almacén,2007592,489.152,485.0,-4.152,76687.0,4.152,0.8488159099829911,76687.0
17956,2026-04-23,R241,MP01,Almacén,2007940,19209.209,19142.0,-67.209,47925.0,67.209,0.34987906061098095,47925.0
17958,2026-04-23,R241,MP01,Almacén,2007941,6966.0,6888.0,-78.0,55102.0,78.0,1.119724375538329,55102.0
17960,2026-04-23,R241,MP01,Almacén,2007942,5761.598,5546.0,-215.598,155085.0,215.598,3.7419826929959363,155085.0
17962,2026-04-23,R241,MP01,Almacén,2007943,6488.607,6871.0,382.393,270437.0,382.393,5.893298823614991,270437.0
17978,2026-04-23,R241,MP01,Almacén,2008161,4676.0,4232.0,-444.0,393884.0,444.0,9.49529512403764,393884.0
17980,2026-04-23,R241,MP01,Almacén,2008162,12959.343,10538.0,-2421.343,2157381.0,2421.343,18.68414934306469,2157381.0
17984,2026-04-23,R241,MP01,Almacén,2008208,2643.742,3472.0,828.258,734833.0,828.258,31.32900260312844,734833.0
17994,2026-04-23,R241,MP01,Almacén,2008650,3989.008,5687.0,1697.992,1552814.0,1697.992,42.566773493560305,1552814.0
17996,2026-04-23,R241,MP01,Almacén,2008964,1999.778,2958.0,958.222,729104.0,958.222,47.91641872247819,729104.0
18000,2026-04-23,R241,MP01,Almacén,2008967,1744.0,1860.0,116.0,88122.0,116.0,6.651376146788992,88122.0
18002,2026-04-23,R241,MP01,Almacén,2008968,13813.215,13922.0,108.785,82785.0,108.785,0.7875429434784009,82785.0
18004,2026-04-23,R241,FB01,Almacén,BARBT410001,207.905,263.837,55.932,12914195.0,55.932,26.902671893412855,12914195.0
18006,2026-04-23,R241,FB01,Almacén,CWSEU410001,111244.15,109482.0,-1762.15,607942.0,1762.15,1.5840383516796164,607942.0
18008,2026-04-23,R241,FB01,Almacén,PASTA410001,1127.475,751.074,-376.401,125290342.0,376.401,33.38442094059735,125290342.0
18010,2026-04-23,R241,FB01,Almacén,TRITU410001,10.0,9.506,-0.494,13126.0,0.494,4.9399999999999995,13126.0
18030,2026-04-23,R241,BDEX,Almacén,2007031,390.5,391.0,0.5,4352.0,0.5,0.12804097311139565,4352.0
18256,2026-04-23,R241,MP01,Almacén,1007042,0.057,78.253,78.196,4817971.0,78.196,137185.9649122807,4817971.0
18260,2026-04-23,R241,MP01,Almacén,1007131,4056.436,3403.0,-653.436,1752203.0,653.436,16.10862343199794,1752203.0
18262,2026-04-23,R241,MP01,Almacén,1007152,38917.368,38515.0,-402.368,969926.0,402.368,1.0339034232736397,969926.0
18268,2026-04-23,R241,MP01,Almacén,1008433,12489.701,10437.001,-2052.7,3814386.0,2052.7,16.435141241571756,3814386.0
18401,2026-04-23,R241,FB01,Almacén,BASEN410001,40519.892,40221.465,-298.427,1130740.0,298.427,0.736495052849598,1130740.0
18403,2026-04-23,R241,FB01,Almacén,BASEN410003,14318.226,14318.225,-0.001,5.0,0.001,6.984105433173076e-06,5.0
18405,2026-04-23,R241,FB01,Almacén,BASEN410005,13862.006,13876.356,14.35,37697.0,14.35,0.10352037071690778,37697.0
18407,2026-04-23,R241,FB01,Almacén,BASEN410010,1938.527,1938.809,0.282,1369.0,0.282,0.014547127793422529,1369.0
18409,2026-04-23,R241,FB01,Almacén,BASEN410012,2318.124,360.403,-1957.721,2539164.0,1957.721,84.45281615651278,2539164.0
18411,2026-04-23,R241,FB01,Almacén,BASEN410014,25591.61,25593.059,1.449,4463.0,1.449,0.005662011885926676,4463.0
18413,2026-04-23,R241,FB01,Almacén,CUBIE410002,365.519,364.919,-0.6,1808.0,0.6,0.1641501536171854,1808.0
18415,2026-04-23,R241,FB01,Almacén,CUBIE410003,458.995,458.389,-0.606,1931.0,0.606,0.1320275819998039,1931.0
18417,2026-04-23,R241,FB01,Almacén,CUBIE410010,747.024,2881.116,2134.092,8547038.0,2134.092,285.67917496626615,8547038.0
18419,2026-04-23,R241,FB01,Almacén,CUBIE410019,2144.128,1133.711,-1010.417,7359877.0,1010.417,47.124845158498,7359877.0
18421,2026-04-23,R241,FB01,Almacén,CUBIE410025,807.812,800.961,-6.851,27425.0,6.851,0.8480933682589514,27425.0
18423,2026-04-23,R241,FB01,Almacén,CUBIE410029,6197.292,6145.492,-51.8,147889.0,51.8,0.835848948218028,147889.0
18425,2026-04-23,R241,FB01,Almacén,ENGON410002,5169.109,4699.661,-469.448,907443.0,469.448,9.08179726912317,907443.0
18427,2026-04-23,R241,FB01,Almacén,ENGON410005,33540.78,33508.095,-32.685,75895.0,32.685,0.09744853876385702,75895.0
18433,2026-04-23,R241,FB01,Almacén,ESMAL410009,4000.0,0.0,-4000.0,7384000.0,4000.0,100.0,7384000.0
18537,2026-04-23,R241,FB01,Almacén,CUBIE410031,123.702,0.0,-123.702,288473.0,123.702,100.0,288473.0
18889,2026-04-23,R241,MP01,Almacén,1007037,28.23,27.23,-1.0,52221.0,1.0,3.5423308537017353,52221.0
18895,2026-04-23,R241,MP01,Almacén,1007045,104.0,105.0,1.0,17240.0,1.0,0.9615384615384616,17240.0
18897,2026-04-23,R241,MP01,Almacén,1007046,656.0,651.0,-5.0,78986.0,5.0,0.7621951219512195,78986.0
18903,2026-04-23,R241,MP01,Almacén,1007052,744.8,758.8,14.0,147805.0,14.0,1.879699248120301,147805.0
18917,2026-04-23,R241,MP01,Almacén,1007070,784.0,778.0,-6.0,31761.0,6.0,0.7653061224489796,31761.0
18919,2026-04-23,R241,MP01,Almacén,1007080,9695.0,9460.0,-235.0,185180.0,235.0,2.4239298607529656,185180.0
18921,2026-04-23,R241,MP01,Almacén,1007083,7188.0,7104.0,-84.0,146636.0,84.0,1.1686143572621035,146636.0
18925,2026-04-23,R241,MP01,Almacén,1007085,1546.0,1538.0,-8.0,6446.0,8.0,0.517464424320828,6446.0
18937,2026-04-23,R241,MP01,Almacén,1007101,2568.0,2564.0,-4.0,2000.0,4.0,0.1557632398753894,2000.0
18941,2026-04-23,R241,MP01,Almacén,1007105,672.5,679.5,7.0,150940.0,7.0,1.0408921933085502,150940.0
18943,2026-04-23,R241,MP01,Almacén,1007108,2932.5,2857.5,-75.0,91350.0,75.0,2.557544757033248,91350.0
18945,2026-04-23,R241,MP01,Almacén,1007111,1680.0,1720.0,40.0,211917.0,40.0,2.380952380952381,211917.0
18947,2026-04-23,R241,MP01,Almacén,1007126,1083.0,1053.0,-30.0,53462.0,30.0,2.7700831024930745,53462.0
18949,2026-04-23,R241,MP01,Almacén,1007127,11155.0,11110.0,-45.0,81732.0,45.0,0.4034065441506051,81732.0
18953,2026-04-23,R241,MP01,Almacén,1007133,12484.0,12112.0,-372.0,598519.0,372.0,2.979814162127523,598519.0
18955,2026-04-23,R241,MP01,Almacén,1007135,101.0,100.0,-1.0,33111.0,1.0,0.9900990099009901,33111.0
18967,2026-04-23,R241,MP01,Almacén,1007342,381.6,377.6,-4.0,146695.0,4.0,1.0482180293501047,146695.0
18971,2026-04-23,R241,MP01,Almacén,1007644,23396.0,23408.0,12.0,9480.0,12.0,0.05129081894340913,9480.0
18973,2026-04-23,R241,MP01,Almacén,1007682,1099.537,1125.32,25.783,1059478.0,25.783,2.344896078985973,1059478.0
18975,2026-04-23,R241,MP01,Almacén,1007691,182.417,117.5,-64.917,2523353.0,64.917,35.587143742085445,2523353.0
18979,2026-04-23,R241,MP01,Almacén,1007742,31164.0,31168.0,4.0,12389.0,4.0,0.012835322808368629,12389.0
18981,2026-04-23,R241,MP01,Almacén,1007753,243.196,159.56,-83.636,2804772.0,83.636,34.390368262635896,2804772.0
18991,2026-04-23,R241,MP01,Almacén,1008186,2680.0,2660.0,-20.0,72423.0,20.0,0.7462686567164178,72423.0
18993,2026-04-23,R241,MP01,Almacén,1008187,775.207,737.99,-37.217,1487487.0,37.217,4.800911240481574,1487487.0
18995,2026-04-23,R241,MP01,Almacén,1008193,1497.402,1444.38,-53.022,1685356.0,53.022,3.540932895775483,1685356.0
18997,2026-04-23,R241,MP01,Almacén,1008194,930.424,1000.17,69.746,1655348.0,69.746,7.496152291858335,1655348.0
19001,2026-04-23,R241,MP01,Almacén,1008198,25992.0,25784.0,-208.0,710574.0,208.0,0.8002462296091105,710574.0
19013,2026-04-23,R241,MP01,Almacén,1008439,397.145,423.0,25.855,1514819.0,25.855,6.51021667149278,1514819.0
19282,2026-04-30,R241,MP01,Almacén,2005265,1036.98,1569.0,532.02,2064132.0,532.02,51.30475033269687,2064132.0
19284,2026-04-30,R241,MP01,Almacén,2005285,4577.392,4000.0,-577.392,24257.0,577.392,12.6139950434658,24257.0
19308,2026-04-30,R241,MP01,Almacén,2007001,2606.886,2602.0,-4.886,172883.0,4.886,0.1874266845577444,172883.0
19310,2026-04-30,R241,MP01,Almacén,2007007,758.0,739.0,-19.0,965323.0,19.0,2.5065963060686016,965323.0
19312,2026-04-30,R241,MP01,Almacén,2007008,71800.696,60000.0,-11800.696,1005413.0,11800.696,16.435350431700552,1005413.0
19314,2026-04-30,R241,MP01,Almacén,2007012,1022.907,1000.0,-22.907,960.0,22.907,2.2394020179742635,960.0
19316,2026-04-30,R241,MP01,Almacén,2007031,16.5,14.0,-2.5,23486.0,2.5,15.151515151515152,23486.0
19318,2026-04-30,R241,MP01,Almacén,2007034,138.148,155.0,16.852,251095.0,16.852,12.198511741031357,251095.0
19320,2026-04-30,R241,MP01,Almacén,2007036,11139.921,11000.0,-139.921,1110.0,139.921,1.2560322465482474,1110.0
19336,2026-04-30,R241,MP01,Almacén,2007502,1059.998,1060.0,0.002,86.0,0.002,0.00018867960128226657,86.0
19346,2026-04-30,R241,MP01,Almacén,2007590,649.361,504.0,-145.361,2779683.0,145.361,22.38523717931936,2779683.0
19348,2026-04-30,R241,MP01,Almacén,2007592,649.871,584.0,-65.871,1216632.0,65.871,10.136011608457677,1216632.0
19352,2026-04-30,R241,MP01,Almacén,2007940,12005.445,10532.0,-1473.445,1055592.0,1473.445,12.273139396332247,1055592.0
19354,2026-04-30,R241,MP01,Almacén,2007941,10394.0,9988.0,-406.0,291305.0,406.0,3.9060996728882045,291305.0
19356,2026-04-30,R241,MP01,Almacén,2007942,225.995,180.0,-45.995,33121.0,45.995,20.352220181862428,33121.0
19358,2026-04-30,R241,MP01,Almacén,2007943,4503.944,5694.0,1190.056,841635.0,1190.056,26.42253100837843,841635.0
19374,2026-04-30,R241,MP01,Almacén,2008161,12435.545,12544.0,108.455,96213.0,108.455,0.8721370876789074,96213.0
19376,2026-04-30,R241,MP01,Almacén,2008162,7093.394,8700.0,1606.606,1439098.0,1606.606,22.649326965342684,1439098.0
19380,2026-04-30,R241,MP01,Almacén,2008208,3119.996,3360.0,240.004,212932.0,240.004,7.692445759545845,212932.0
19390,2026-04-30,R241,MP01,Almacén,2008650,3152.884,2500.0,-652.884,597199.0,652.884,20.707517307963123,597199.0
19392,2026-04-30,R241,MP01,Almacén,2008964,2121.929,3310.0,1188.071,903993.0,1188.071,55.99013916111236,903993.0
19396,2026-04-30,R241,MP01,Almacén,2008967,9203.66,8900.0,-303.66,230683.0,303.66,3.2993396105462396,230683.0
19398,2026-04-30,R241,MP01,Almacén,2008968,9737.63,9316.0,-421.63,320859.0,421.63,4.329903682929008,320859.0
19640,2026-04-30,R241,FB01,Almacén,BARBT410001,131.223,186.568,55.345,12778662.0,55.345,42.17629531408365,12778662.0
19642,2026-04-30,R241,FB01,Almacén,CWSEU410001,114381.525,82689.0,-31692.525,10933921.0,31692.525,27.707730772080545,10933921.0
19644,2026-04-30,R241,FB01,Almacén,PASTA410001,999.963,954.891,-45.072,15002846.0,45.072,4.5073667725705855,15002846.0
19646,2026-04-30,R241,MP01,Almacén,1007042,0.0,172.726,172.726,10642340.0,172.726,inf,10642340.0
19650,2026-04-30,R241,MP01,Almacén,1007151,561843.505,551680.375,-10163.13,3441195.0,10163.13,1.8088898260023492,3441195.0
19652,2026-04-30,R241,MP01,Almacén,1007152,37334.22,37650.0,315.78,761202.0,315.78,0.8458191975083449,761202.0
19660,2026-04-30,R241,MP01,Almacén,1008542,42100.0,41002.004,-1097.996,2137301.0,1097.996,2.6080665083135393,2137301.0
19662,2026-04-30,R241,FB01,Almacén,ARCIL410001,356.494,410.443,53.949,5689515.0,53.949,15.133214023237414,5689515.0
19664,2026-04-30,R241,FB01,Almacén,ARCIL410002,524.762,709.655,184.893,19499001.0,184.893,35.23368689043795,19499001.0
19666,2026-04-30,R241,FB01,Almacén,ARCIL410003,297.137,408.67,111.533,11762382.0,111.533,37.535884120792765,11762382.0
19668,2026-04-30,R241,FB01,Almacén,ARCIL410004,1530.985,1473.609,-57.376,6050935.0,57.376,3.7476526549900884,6050935.0
19670,2026-04-30,R241,FB01,Almacén,ARCIL410005,0.0,43.995,43.995,8024160.0,43.995,inf,8024160.0
19672,2026-04-30,R241,FB01,Almacén,ARCIL410007,2936.414,2850.398,-86.016,8541905.0,86.016,2.929287219036553,8541905.0
19674,2026-04-30,R241,FB01,Almacén,ARCIL410008,2247.796,2842.049,594.253,75694164.0,594.253,26.43714109287498,75694164.0
19676,2026-04-30,R241,FB01,Almacén,TRITU410001,10.603,9.637,-0.966,25667.0,0.966,9.11062906724512,25667.0
19830,2026-04-30,R241,MP01,Almacén,1007037,27.23,28.48,1.25,65276.0,1.25,4.590525156077855,65276.0
19836,2026-04-30,R241,MP01,Almacén,1007045,105.0,104.0,-1.0,17240.0,1.0,0.9523809523809524,17240.0
19838,2026-04-30,R241,MP01,Almacén,1007046,924.0,919.0,-5.0,78992.0,5.0,0.5411255411255411,78992.0
19844,2026-04-30,R241,MP01,Almacén,1007052,1738.2,1793.2,55.0,558619.0,55.0,3.1641928431710964,558619.0
19858,2026-04-30,R241,MP01,Almacén,1007070,526.0,522.0,-4.0,21174.0,4.0,0.7604562737642585,21174.0
19860,2026-04-30,R241,MP01,Almacén,1007080,6305.0,6255.0,-50.0,39400.0,50.0,0.7930214115781126,39400.0
19862,2026-04-30,R241,MP01,Almacén,1007083,8852.0,8838.0,-14.0,24370.0,14.0,0.15815634884771804,24370.0
19866,2026-04-30,R241,MP01,Almacén,1007085,1959.0,1951.0,-8.0,6447.0,8.0,0.40837161817253703,6447.0
19870,2026-04-30,R241,MP01,Almacén,1007092,96.5,95.0,-1.5,49900.0,1.5,1.5544041450777202,49900.0
19878,2026-04-30,R241,MP01,Almacén,1007101,2992.0,2988.0,-4.0,2000.0,4.0,0.1336898395721925,2000.0
19880,2026-04-30,R241,MP01,Almacén,1007104,42.0,41.0,-1.0,16096.0,1.0,2.380952380952381,16096.0
19882,2026-04-30,R241,MP01,Almacén,1007105,532.5,530.0,-2.5,52092.0,2.5,0.4694835680751174,52092.0
19884,2026-04-30,R241,MP01,Almacén,1007108,2580.0,2555.0,-25.0,30450.0,25.0,0.9689922480620154,30450.0
19892,2026-04-30,R241,MP01,Almacén,1007127,9345.0,9355.0,10.0,18435.0,10.0,0.1070090957731407,18435.0
19896,2026-04-30,R241,MP01,Almacén,1007133,14766.0,14554.0,-212.0,340752.0,212.0,1.4357307327644588,340752.0
19910,2026-04-30,R241,MP01,Almacén,1007342,266.4,275.4,9.0,330064.0,9.0,3.3783783783783785,330064.0
19914,2026-04-30,R241,MP01,Almacén,1007644,20629.0,20571.0,-58.0,45820.0,58.0,0.28115759367880166,45820.0
19916,2026-04-30,R241,MP01,Almacén,1007682,1014.263,1035.02,20.757,852949.0,20.757,2.0465106190406237,852949.0
19918,2026-04-30,R241,MP01,Almacén,1007691,116.223,140.42,24.197,940548.0,24.197,20.819459143198852,940548.0
19922,2026-04-30,R241,MP01,Almacén,1007742,49666.0,49902.0,236.0,730974.0,236.0,0.47517416341158936,730974.0
19924,2026-04-30,R241,MP01,Almacén,1007753,267.671,181.79,-85.881,4377487.0,85.881,32.08453661397761,4377487.0
19934,2026-04-30,R241,MP01,Almacén,1008186,5480.0,5430.0,-50.0,181057.0,50.0,0.9124087591240875,181057.0
19936,2026-04-30,R241,MP01,Almacén,1008187,681.082,642.35,-38.732,1548038.0,38.732,5.686833597129274,1548038.0
19938,2026-04-30,R241,MP01,Almacén,1008193,929.398,995.19,65.792,2091263.0,65.792,7.078990916700918,2091263.0
19940,2026-04-30,R241,MP01,Almacén,1008194,2064.0,1906.58,-157.42,3708578.0,157.42,7.626937984496124,3708578.0
19944,2026-04-30,R241,MP01,Almacén,1008198,24068.0,23926.0,-142.0,472384.0,142.0,0.5899950141266412,472384.0
19952,2026-04-30,R241,MP01,Almacén,1008404,2832.0,2762.0,-70.0,515217.0,70.0,2.4717514124293785,515217.0
19956,2026-04-30,R241,MP01,Almacén,1008439,1563.423,1542.7,-20.723,1204070.0,20.723,1.325489007133706,1204070.0
20092,2026-04-30,R241,FB01,Almacén,BASEC410001,6310.991,6311.122,0.131,647.0,0.131,0.002075743730263599,647.0
20094,2026-04-30,R241,FB01,Almacén,BASEC410016,1408.944,1408.353,-0.591,3027.0,0.591,0.04194630872483222,3027.0
20096,2026-04-30,R241,FB01,Almacén,BASEN410001,46282.696,43043.537,-3239.159,12273173.0,3239.159,6.998639405102935,12273173.0
20098,2026-04-30,R241,FB01,Almacén,BASEN410003,13815.472,8302.066,-5513.406,26304460.0,5513.406,39.90747475004835,26304460.0
20100,2026-04-30,R241,FB01,Almacén,BASEN410005,11501.606,11501.419,-0.187,491.0,0.187,0.0016258599016519956,491.0
20106,2026-04-30,R241,FB01,Almacén,BASEN410014,25509.111,25507.661,-1.45,4466.0,1.45,0.005684243563015582,4466.0
20112,2026-04-30,R241,FB01,Almacén,CUBIE410010,827.522,3255.911,2428.389,9725698.0,2428.389,293.45310457002955,9725698.0
20116,2026-04-30,R241,FB01,Almacén,CUBIE410025,466.562,466.618,0.056,224.0,0.056,0.012002692032355829,224.0
20118,2026-04-30,R241,FB01,Almacén,CUBIE410029,2772.6,3270.125,497.525,1420434.0,497.525,17.94434826516627,1420434.0
20120,2026-04-30,R241,FB01,Almacén,ENGON410002,2941.95,1734.589,-1207.361,2333830.0,1207.361,41.03948061659784,2333830.0
20122,2026-04-30,R241,FB01,Almacén,ENGON410005,28150.108,28141.085,-9.023,20951.0,9.023,0.03205316299319349,20951.0
20367,2026-04-30,R241,FB01,Almacén,BASEN410008,4.0,0.0,-4.0,15144.0,4.0,100.0,15144.0
20692,2026-05-07,R241,FB01,Almacén,BARBT410001,1.365,369.625,368.26,85027920.0,368.26,26978.754578754582,85027920.0
20694,2026-05-07,R241,FB01,Almacén,CWSEU410001,53901.15,83525.0,29623.85,10220228.0,29623.85,54.959588060737104,10220228.0
20696,2026-05-07,R241,FB01,Almacén,PASTA410001,1348.287,883.459,-464.828,154724507.0,464.828,34.47544921815607,154724507.0
20698,2026-05-07,R241,FB01,Almacén,TRITU410001,40.718,39.828,-0.89,23647.0,0.89,2.1857655091114494,23647.0
20700,2026-05-07,R241,MP01,Almacén,1007118,6900.0,6900.001,0.001,7.0,0.001,1.4492753623188405e-05,7.0
20702,2026-05-07,R241,MP01,Almacén,1007151,574529.542,543957.0,-30572.542,10311446.0,30572.542,5.321317663417906,10311446.0
20704,2026-05-07,R241,MP01,Almacén,1007152,36855.631,36630.0,-225.631,543894.0,225.631,0.6122022439393318,543894.0
20706,2026-05-07,R241,MP01,Almacén,1007811,2903.0,2903.002,0.002,11.0,0.002,6.889424733034792e-05,11.0
20712,2026-05-07,R241,MP01,Almacén,1008542,28300.004,28300.0,-0.004,8.0,0.004,1.4134273620597368e-05,8.0
21039,2026-05-07,R241,MP01,Almacén,1007037,25.712,28.48,2.768,144547.0,2.768,10.76540136901058,144547.0
21045,2026-05-07,R241,MP01,Almacén,1007045,104.0,102.0,-2.0,34479.0,2.0,1.9230769230769231,34479.0
21059,2026-05-07,R241,MP01,Almacén,1007059,12.37,190.0,177.63,1937247.0,177.63,1435.974130962005,1937247.0
21067,2026-05-07,R241,MP01,Almacén,1007070,186.0,184.0,-2.0,10587.0,2.0,1.0752688172043012,10587.0
21069,2026-05-07,R241,MP01,Almacén,1007080,8110.0,7840.0,-270.0,212760.0,270.0,3.3292231812577064,212760.0
21071,2026-05-07,R241,MP01,Almacén,1007083,9332.0,9268.0,-64.0,110798.0,64.0,0.6858122588941277,110798.0
21075,2026-05-07,R241,MP01,Almacén,1007085,2179.0,2221.0,42.0,33847.0,42.0,1.9274896741624599,33847.0
21077,2026-05-07,R241,MP01,Almacén,1007091,3.1,3.0,-0.1,4046.0,0.1,3.225806451612903,4046.0
21085,2026-05-07,R241,MP01,Almacén,1007100,88.8,90.0,1.2,67198.0,1.2,1.3513513513513513,67198.0
21087,2026-05-07,R241,MP01,Almacén,1007101,1892.0,1888.0,-4.0,2000.0,4.0,0.21141649048625794,2000.0
21089,2026-05-07,R241,MP01,Almacén,1007104,116.0,118.0,2.0,32192.0,2.0,1.7241379310344827,32192.0
21091,2026-05-07,R241,MP01,Almacén,1007105,427.8,427.5,-0.3,6251.0,0.3,0.07012622720897616,6251.0
21093,2026-05-07,R241,MP01,Almacén,1007108,1546.7,1515.0,-31.7,38611.0,31.7,2.0495247947242516,38611.0
21099,2026-05-07,R241,MP01,Almacén,1007126,886.0,876.0,-10.0,17820.0,10.0,1.1286681715575622,17820.0
21101,2026-05-07,R241,MP01,Almacén,1007127,7686.7,7660.0,-26.7,49221.0,26.7,0.3473532204977428,49221.0
21105,2026-05-07,R241,MP01,Almacén,1007133,14426.0,14344.0,-82.0,130898.0,82.0,0.5684181339248578,130898.0
21111,2026-05-07,R241,MP01,Almacén,1007149,65.0,64.0,-1.0,12370.0,1.0,1.5384615384615385,12370.0
21119,2026-05-07,R241,MP01,Almacén,1007342,551.9,545.6,-6.3,228858.0,6.3,1.1415111433230658,228858.0
21123,2026-05-07,R241,MP01,Almacén,1007644,16722.3,16721.0,-1.3,1027.0,1.3,0.007774050220364424,1027.0
21125,2026-05-07,R241,MP01,Almacén,1007682,934.672,920.66,-14.012,575783.0,14.012,1.4991355256175427,575783.0
21127,2026-05-07,R241,MP01,Almacén,1007691,140.42,114.37,-26.05,1012575.0,26.05,18.55148839196696,1012575.0
21129,2026-05-07,R241,MP01,Almacén,1007731,780.0,790.0,10.0,37030.0,10.0,1.282051282051282,37030.0
21131,2026-05-07,R241,MP01,Almacén,1007742,65366.0,63374.0,-1992.0,6169612.0,1992.0,3.047455863904782,6169612.0
21133,2026-05-07,R241,MP01,Almacén,1007753,177.335,180.79,3.455,176107.0,3.455,1.9482899596808299,176107.0
21145,2026-05-07,R241,MP01,Almacén,1008187,957.02,935.97,-21.05,841325.0,21.05,2.199536059852459,841325.0
21147,2026-05-07,R241,MP01,Almacén,1008193,592.982,556.57,-36.412,1157391.0,36.412,6.140489930554384,1157391.0
21149,2026-05-07,R241,MP01,Almacén,1008194,1501.577,1606.75,105.173,2477717.0,105.173,7.004169616343352,2477717.0
